N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,label
29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,29.19763352,1,5.264431242,8.323869113,408.0781043,4.195284083,3,7.400757691,66.81408462,pomegranate
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,16.15483565,3,6.936039667,2.523932104,421.9432922,7.251225434,3,13.03745899,60.99087633,pomegranate
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,19.36511425,1,7.511500459,15.38484529,410.9452828,5.863683742,3,7.193982875,56.39115146,pomegranate
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,29.6140708,2,5.790408853,18.06728923,449.3679215,2.621242219,3,16.42105576,98.93380607,pomegranate
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,20.97661814,3,9.693377566,14.83755414,423.1374789,2.059843118,4,19.58063401,95.15637862,pomegranate
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,15.94913002,1,5.174529736,9.564344166,420.7013103,5.431874501,3,11.50985095,53.31855315,pomegranate
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,28.91097098,2,6.50262526,10.78567666,444.6682499,6.433763476,4,5.927093085,26.62682796,pomegranate
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,28.2401492,3,8.950665461,19.82310107,386.2373488,9.834762256,6,14.60904639,2.59362997,pomegranate
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,11.44233668,1,7.360179707,10.42781858,353.5365236,4.927833957,5,9.258559204,99.94570245,pomegranate
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,20.37573968,2,11.56378137,6.43705325,369.5111215,4.961898662,6,19.47873082,1.48888309,pomegranate
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,18.84307967,1,11.09260413,6.947505305,396.9251896,8.942793901,5,9.662298263,88.90534365,pomegranate
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,19.67992082,2,6.323326736,16.44201965,405.1330778,6.858904794,3,10.2788357,92.28329676,pomegranate
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,26.15873615,1,10.31964765,2.373590925,360.787487,8.229213653,4,17.856949,18.65813991,pomegranate
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,19.872747,1,9.614216888,11.41820413,419.278106,3.332157966,3,9.155164483,29.47993716,pomegranate
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,28.65626093,2,9.142501829,15.39152578,437.9228767,9.924951778,4,13.7737389,6.171702411,pomegranate
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,25.64958903,3,5.811108729,7.604685168,421.5269151,1.9383719,1,16.34459183,35.52647464,pomegranate
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,29.85194887,1,6.279204437,6.419195612,424.061301,2.756136127,1,19.9840207,38.81481129,pomegranate
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,25.63332684,2,6.101170767,11.5938673,372.9409685,9.223834827,5,8.350423749,5.476183392,pomegranate
40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,29.70750585,2,11.52811876,19.88338079,419.7951388,6.831286018,1,5.070293203,90.50050299,pomegranate
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,22.5226627,2,5.252002525,12.81788811,362.5960567,2.074794672,2,16.73607817,84.84877789,pomegranate
3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,25.94541115,3,5.154807859,14.12323122,371.3988125,9.839765673,5,17.25378197,95.56669582,pomegranate
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,29.04661628,3,6.579925721,18.26045106,391.403595,2.537508285,5,5.273845336,8.604832778,pomegranate
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,21.92545392,2,11.12948331,3.638244368,429.837782,2.966346476,3,11.10994244,24.67387299,pomegranate
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,18.32824789,1,6.84053129,6.236316021,376.9000822,6.064131615,1,9.089793102,1.852384795,pomegranate
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,12.55898261,3,9.578071247,15.40144404,378.1935645,6.930698556,6,18.92551933,43.84489119,pomegranate
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,17.09971337,2,8.621078157,1.286716466,412.214623,1.57860484,1,18.04950857,22.34021929,pomegranate
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,22.59845255,2,6.971033443,14.0123325,430.8181701,1.380444793,4,18.22901035,73.96699687,pomegranate
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,24.99010404,3,10.6140466,9.936062853,432.044073,9.354324482,3,15.65937814,82.40748785,pomegranate
15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,14.51928456,3,6.449944713,8.595677737,360.8438428,1.061488286,4,16.16790637,23.84953972,pomegranate
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,11.56419431,2,9.735640519,7.70248564,371.1079938,4.267526339,6,7.629371159,69.02426741,pomegranate
22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,10.79285513,2,6.701607619,12.07678222,358.3628534,3.681301273,4,7.337273349,75.30656885,pomegranate
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,24.56033083,2,5.449703855,15.00652577,425.0348092,1.364629191,4,13.71347913,26.84773447,pomegranate
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,15.58167504,2,11.13563576,1.540178375,359.8985605,6.178929218,3,18.80350233,39.74296817,pomegranate
39,17,45,18.09691127,90.42177379,6.924490731,104.88189,24.72557738,2,9.713818943,14.59987619,437.7571446,3.123972734,6,19.18475746,21.28065076,pomegranate
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,22.16924791,3,8.149083032,3.815287447,434.8181293,7.191391592,2,18.33025306,59.55554554,pomegranate
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,24.30597924,1,5.736067602,3.022388522,422.4382097,4.378041441,4,5.786801774,80.90943605,pomegranate
32,13,42,23.50128217,92.97527546,5.786058032,106.61905,29.97870233,1,6.406945447,19.70272727,363.0952246,2.94195389,2,11.00259184,43.71246987,pomegranate
18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,24.11949009,2,9.498764379,14.04322259,416.4018595,9.769024485,4,19.81844174,95.71343617,pomegranate
20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,28.94435644,3,10.03374023,18.85983956,404.8034382,5.827118591,5,10.65008399,13.04837452,pomegranate
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,10.92576323,3,10.70954886,18.34196054,424.7165012,4.598171295,4,14.30000466,13.73171207,pomegranate
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,26.91403297,1,11.26482845,10.45582443,445.9992597,5.020543555,1,5.877847599,38.36357473,pomegranate
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,24.16718845,3,6.351898725,4.214766994,379.9524521,4.090074621,6,18.5015552,51.78617405,pomegranate
40,18,43,19.38603815,86.79058496,5.767372539,109.9130984,26.69387321,1,10.56868401,6.502643766,423.1956417,2.980341531,2,11.58515877,34.8361266,pomegranate
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,17.85245405,1,10.09353191,10.29779513,441.2744867,1.835744262,2,5.291855033,92.79665883,pomegranate
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,19.46846781,1,6.937846511,15.63309852,376.3527805,8.533257433,3,12.10265207,40.75739483,pomegranate
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,28.2004683,2,7.949219314,4.478250959,360.599692,7.962657277,4,10.11952353,36.81586793,pomegranate
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,10.42954038,3,10.01602389,15.99390032,389.2446169,8.2230605,3,13.44487302,62.96852601,pomegranate
40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,11.45359823,2,9.448771812,15.85535138,354.8114577,2.224354069,4,9.420084035,80.87369168,pomegranate
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,12.35880299,3,5.337133656,9.11542965,375.7433179,6.693698182,4,12.59777096,33.57254711,pomegranate
33,23,45,20.00218987,85.83618191,7.116538883,112.337046,28.83400219,3,11.37890998,18.74289981,405.8984238,5.59991919,1,14.53690182,24.44594085,pomegranate
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,20.66295099,2,7.037217,16.19626385,401.4095762,4.483171718,2,17.17362733,82.52167444,pomegranate
13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,24.4756547,3,5.737245715,11.83919421,408.2012911,3.568954441,3,13.76188016,54.27662275,pomegranate
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,13.01299691,2,5.696794368,19.01276243,441.0813902,4.458731056,5,19.78620215,29.67879324,pomegranate
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,28.4957704,2,10.83791869,7.216049492,421.9960832,6.213253669,2,11.22710157,41.99381491,pomegranate
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,12.92662298,3,5.040661667,13.00300084,420.3415741,5.333925297,3,19.92023445,51.0868991,banana
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,23.03594069,2,10.56957774,0.8001305,430.1163171,7.271328272,1,7.144636176,73.3728708,banana
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,12.52436169,1,9.881711109,15.01219079,431.5655625,2.380345164,4,12.75751091,3.85804964,banana
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,22.51320391,3,5.188812394,16.73651998,408.5252417,7.918439594,2,13.9512932,61.00939868,banana
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,29.77728834,3,7.790229825,18.39579482,388.4248649,7.241953737,6,5.813607725,71.36484852,banana
93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,16.77512635,2,7.070961032,14.85772568,414.920446,7.386698909,6,18.52970351,87.48582567,banana
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,18.14982509,2,5.619849328,8.409839639,389.3993463,1.272330613,2,11.73113688,4.589745421,banana
108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,10.05247746,3,5.709020799,13.44631124,394.9186017,9.408521935,6,16.10631893,64.22810996,banana
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,13.93865833,2,6.202810782,17.51324759,350.7000512,5.11664999,5,12.69127656,62.56677286,banana
105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,11.70713861,2,10.16259727,6.358750306,406.5984575,4.384394727,1,15.53615999,70.29119767,banana
118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,13.35736733,3,11.51857078,19.99129397,388.4971372,4.633586885,6,14.41930635,61.71534225,banana
101,87,54,29.07311132,76.50045221,6.376756633,100.1692639,24.93467943,1,9.312158599,1.660483949,388.2735862,7.463935004,1,19.39839084,43.74991876,banana
95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,16.53459831,1,9.463407442,5.401166766,435.9291905,2.399819998,2,17.95836541,60.92001051,banana
106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,25.53862575,3,9.596316491,11.00243256,421.1314564,1.689146261,1,14.51239382,32.34660642,banana
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,11.73196782,3,6.92649641,12.01323047,403.5695644,9.439411609,6,13.57046415,10.05856451,banana
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,14.83974189,3,8.229272116,8.447847792,398.403733,5.865943544,4,12.45145119,33.02576539,banana
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,27.51860351,3,6.531625356,2.425486443,407.3452618,7.459031045,1,12.32257887,69.30405634,banana
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,15.31494512,1,10.38915792,1.170208537,398.4342605,2.486685724,3,17.09889652,35.15057049,banana
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,28.7598529,3,7.15124569,15.53951195,388.7236614,5.502271525,5,16.45964046,93.7498189,banana
117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,15.90121819,3,8.101813751,18.49317775,382.4990239,9.418732172,2,17.00902486,16.46409796,banana
114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,23.49247276,3,6.04254437,10.4113076,399.3878558,1.042181686,6,14.08824938,53.53372688,banana
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,29.30871124,3,10.2368945,14.84169747,381.8517062,2.720976705,6,19.40584481,46.25519314,banana
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,20.71818989,3,5.403977867,4.439165023,419.0288048,9.99243876,3,11.77763433,6.000846969,banana
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,29.88301411,2,9.155012521,15.21354331,370.8265778,8.605104682,2,5.960392,86.77981987,banana
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,18.23010694,3,8.001007691,2.297214903,405.8521748,2.784934076,5,6.201233702,25.72708576,banana
88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,18.7305841,1,9.515198722,14.70728999,408.5873841,9.159651491,1,9.679122862,85.42152823,banana
112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,10.23641894,1,11.06332737,14.93096208,367.8070133,8.188351287,4,11.3483164,99.13536124,banana
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,20.53325444,2,9.366870372,14.79246764,382.0212937,7.048745204,6,5.940711318,78.25916556,banana
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,13.11718197,2,11.66973853,9.35885137,359.7621466,4.073651433,1,14.67500497,33.3244201,banana
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,22.40413797,3,11.16296642,14.0426229,424.3621921,1.928670127,4,19.94817906,93.8919498,banana
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,27.55667555,2,9.651860924,6.228119793,360.7964931,9.652687967,3,11.19698852,60.1270895,banana
92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,19.94864012,1,8.497703567,6.656995371,381.4619932,1.740465817,1,8.179479941,73.39638904,banana
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,14.20886252,2,10.43749309,0.177535551,393.4598924,3.600119914,6,11.18422786,36.49148742,banana
102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,26.47893498,3,11.15719846,13.06516731,394.8753877,1.340127368,2,15.62551754,47.62165826,banana
94,91,51,29.16093424,76.67484233,5.618094446,109.575944,16.34199929,2,9.51375685,8.036963188,352.4826186,8.672953901,2,16.04185475,8.131603864,banana
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,19.18317064,2,11.85286835,1.506425472,390.9329704,8.681938542,6,7.607388012,14.70891581,banana
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,28.66033764,3,10.11195674,14.83980768,437.9486794,7.240395766,2,7.927144612,48.36269347,banana
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,24.81120906,2,10.473805,0.171187671,374.5830735,7.011804521,4,9.829334079,79.25996443,banana
99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,12.08236023,3,9.685712912,0.888312934,410.9714503,6.992504468,5,7.808888292,90.97542951,banana
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,28.19737053,3,8.609898406,1.332102222,353.0362332,5.542140944,1,19.04940947,89.94779957,banana
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,11.50630943,1,10.02681774,16.73667614,394.4843365,9.818073923,1,7.990033713,44.37100764,banana
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,15.53092491,2,9.194251079,2.822569043,427.3723388,1.94957541,5,10.18885259,27.64161419,banana
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,23.11934486,1,8.968669024,19.49541678,399.4280708,9.236281917,1,12.90169606,10.10369043,banana
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,25.52446344,2,9.505243057,5.5054484,379.2658996,9.934853576,1,6.119735464,42.70292338,banana
109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,15.79451126,1,7.274274653,17.80426078,368.2652386,5.703315712,5,10.47227574,23.41421416,banana
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,25.33859994,1,11.71661708,2.290437336,442.9742595,7.969603796,6,17.69765333,66.45150425,banana
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,22.3207751,2,11.57297406,2.217029291,372.59528,5.737878708,2,11.82165254,54.04695648,banana
90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,14.37805704,3,11.04573604,16.38297125,363.5060396,9.757099237,3,11.39076373,96.80722519,banana
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,28.19490744,3,7.240389374,1.303265714,387.782177,9.448566134,6,6.545454307,43.1011981,banana
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,29.75237263,2,9.012164868,2.86104184,362.0648898,1.553025714,4,13.07392172,71.37334549,banana
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,25.70847174,3,11.17690346,9.275402662,423.0544035,7.091390425,3,15.9158094,73.0274313,banana
116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,11.29599563,1,7.012549121,15.68906389,354.8160589,7.999526208,4,6.012772304,92.99352217,banana
101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,24.41603991,1,7.721136907,2.842245423,441.5562017,2.136033457,5,16.7912095,67.76734052,banana
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,25.78120803,3,7.651468308,10.57730025,399.679732,2.218286164,6,12.00614519,36.56025072,banana
95,75,45,28.98333432,82.95958244,5.829898502,109.022564,21.27241918,2,11.989833,7.004003638,367.1620427,4.144689015,2,5.6165442,5.942648097,banana
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,20.61753669,2,6.803161316,6.168546218,371.6325283,6.74744945,4,11.27685475,63.5734696,banana
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,28.52796281,1,8.918789971,13.07580526,424.5521194,3.162161028,3,15.67576151,56.63450592,banana
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,17.87408835,3,11.79632016,8.823167205,380.0652624,3.860645576,4,11.06534639,46.96743547,banana
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,18.85747657,3,9.866232992,9.282577545,429.3400767,7.276744768,2,14.03875783,35.92999242,banana
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,28.32590246,1,7.199617398,6.013541916,407.0695847,9.62648803,2,6.166031465,29.08195864,banana
111,79,53,28.31193338,75.77363772,6.165001278,119.695765,12.56531854,3,9.114565338,18.21709816,401.8853079,3.542800087,5,10.98095155,36.84145754,banana
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,12.14049206,1,6.307752499,18.48856976,375.2551749,1.691293663,4,11.12716825,50.40849679,banana
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,29.1753275,2,8.582610837,9.045567356,388.0306849,6.712049293,4,13.87099441,97.47333162,banana
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,13.22726314,3,7.78917965,4.871629044,410.3954383,3.759486598,2,9.457105337,29.12432247,banana
92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,26.61634477,3,9.615613982,2.094955473,427.720306,6.702638485,5,18.13811247,72.40477949,banana
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,23.64088674,3,5.213924342,12.54831264,435.861718,9.345113454,2,9.23568966,48.0537843,banana
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,17.41159138,1,8.370201791,1.45338454,425.4770705,6.620878441,2,9.750358665,30.03894242,banana
92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,16.636856,2,9.163123098,8.529120158,367.7380148,1.784563339,5,12.43786472,22.38600622,banana
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,27.63199159,1,5.455174887,6.973011253,402.147854,5.553103256,3,11.22318048,53.18450433,banana
120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,18.3693327,1,10.09054755,11.78645799,449.8883467,9.441879465,1,12.89664879,19.24526155,banana
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,13.0835666,3,9.757834627,17.39525504,387.2637756,2.276128471,5,10.08710124,61.95347221,banana
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,20.52683102,2,5.934902048,14.28276092,438.1342494,8.563093804,4,8.50044031,89.49947766,banana
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,12.53884387,2,7.665334152,14.10343857,392.1614221,9.996560282,4,7.028795148,83.86635456,banana
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,21.18421072,3,5.343629341,17.56568193,368.7340511,5.022820291,6,11.27322076,29.49801119,banana
97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,22.82054917,1,7.96823887,17.69208367,400.0944678,8.54218537,3,11.09020494,2.161502979,banana
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,21.75781436,1,9.888220059,13.85537698,389.3526303,4.299362773,5,8.198105231,31.16284719,banana
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,19.8398329,1,10.95310827,15.30184193,380.8661049,1.413298622,1,9.04054065,61.51499296,banana
89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,23.96192189,2,9.489963537,6.471867507,434.6634446,7.132663444,5,14.23028435,14.55425353,banana
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,21.25951646,3,8.258927779,9.307068232,367.7496661,2.54183334,2,9.671773995,34.09854997,banana
101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,23.41065977,2,7.94111607,14.75944331,405.3345339,4.495260445,6,6.619226211,84.52135021,banana
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,25.78484559,3,7.100583657,13.34531958,421.4405726,8.140452611,3,19.01295287,69.29188021,banana
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,15.14171927,2,8.403345807,14.53839244,387.6332793,6.605467722,6,12.97272184,46.5455853,banana
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,11.22938709,2,11.76763123,3.286250513,448.3374528,1.411176256,2,9.407386731,22.47753932,banana
95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,22.66837833,2,11.56628983,19.14650523,394.670344,5.418596983,4,11.49222256,96.05688832,banana
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,27.14673244,2,11.82325043,15.27077283,417.2027712,9.435198363,6,9.537251193,50.28482957,banana
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,12.79787844,1,5.489952429,14.91208568,354.8722962,2.142369671,2,11.8044039,2.757849056,banana
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,19.80368363,2,8.194500832,3.747601867,444.8561111,2.261741918,2,12.67432505,16.51228678,banana
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,28.95781424,3,11.72519158,18.13070114,415.1980318,3.237881082,3,13.80548291,57.80412125,banana
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,21.35400705,3,6.883608513,7.189377099,383.980457,1.863877552,6,6.768483954,43.30837565,banana
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,29.78439712,1,10.13844116,8.973130659,366.7711878,7.819836309,4,17.53474765,70.28689618,banana
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,15.58439708,2,7.768381442,5.925945167,410.8027949,8.628985493,1,18.49521225,32.37410239,banana
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,28.77461745,1,7.694074293,16.18337529,364.2448231,5.740019822,5,15.33741038,96.21100983,banana
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,26.97579355,3,11.7545857,8.563171198,355.3545673,8.583765284,4,19.97037131,32.85995607,banana
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,25.98539752,3,10.00045668,13.10525939,370.0804598,5.510576775,3,5.284084232,55.37381234,banana
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,14.48268197,1,9.006436117,13.47514221,427.4967849,9.904854958,5,9.22195487,93.2710032,banana
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,20.64717443,3,7.020558826,16.95137584,357.4229702,8.955251939,1,13.30101979,78.83700795,banana
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,15.28334202,1,5.354606925,9.573667049,427.9910697,2.220413658,4,17.30771392,54.4995053,banana
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,28.39985235,2,9.689562051,15.30218137,401.8110884,7.152591915,1,11.84164315,34.41378406,banana
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,18.55514369,3,8.396095163,6.650122181,405.3878215,8.840153816,5,6.077036956,7.469597573,banana
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,11.57327107,1,6.316263759,6.745786041,373.6724866,4.10887447,1,15.94349852,80.83270466,banana
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,15.15323776,2,5.212209318,19.66562581,368.0409651,5.151268307,2,9.004362734,61.58277389,mango
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,29.81568963,2,11.36475365,1.765066645,449.4590886,6.812937754,1,9.888753998,17.2856487,mango
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,27.38565576,2,11.51379725,3.052903333,406.7256021,7.934945897,1,15.44637788,74.15333532,mango
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,18.97288164,1,5.854913009,10.09506714,403.5341508,7.6100283,3,15.04184898,26.18640033,mango
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,11.92840066,1,5.444153275,19.27385802,430.872345,7.815785446,6,16.940205,19.95420713,mango
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,14.67587256,2,6.407590704,18.93404956,390.433617,6.204922289,1,18.95959505,90.31038422,mango
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,25.94027184,2,10.75246292,9.653928816,367.3161654,7.925936387,1,12.17515403,63.34061175,mango
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,29.05599984,1,9.357573789,3.7380892,358.5920501,6.495439898,1,19.61080994,32.48700929,mango
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,12.97025399,2,8.326114117,12.6964589,390.4259141,1.104039945,3,16.33070125,63.51933565,mango
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,13.1756176,3,6.684201673,14.79741155,379.0184506,7.747109267,5,9.525710802,14.75712156,mango
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,24.47669179,2,5.626856966,2.004341336,435.8932716,2.857293253,4,15.4355917,49.44032761,mango
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,10.11377348,2,7.845182417,5.44721999,400.0385011,9.99999015,2,9.118073697,34.51815272,mango
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,14.67712441,2,10.93862275,8.907052749,403.2488613,6.529916274,2,17.39724056,86.82938136,mango
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,28.46605997,2,7.843473326,10.17353082,360.727076,3.798833835,1,6.019053287,18.29605794,mango
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,12.11626886,2,6.264368753,19.7156369,432.7599054,5.011290349,4,14.57419635,11.43298574,mango
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,10.56729998,1,9.880710219,13.56923695,427.7502731,2.202913407,1,13.72471338,31.95832648,mango
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,16.02035257,2,7.225482496,11.54415594,377.5939042,3.638824713,1,7.433917349,58.93454489,mango
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,13.51571664,3,11.83634873,7.045002557,421.408681,3.036244546,1,14.81856482,52.02031271,mango
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,15.8304491,1,11.36846327,16.09016077,408.7385587,9.744896268,1,18.24490164,80.78380897,mango
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,15.52095046,2,9.684546548,4.076746117,412.3004425,7.875379176,6,16.31304628,16.38064132,mango
